,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
227,227,228,-74.06453033775401,-13.817080919338036,12359.64,,,225.1355871070857,0.8596356020961032,34610D,216.22708,11.485655,-6.2481856,245.3096763487989,64139.85111912292,0.315866099710182,0.752532432419972,44.86409754307446,41.696058070816,0.0,1.1438309083915488e-05,18264.32766939871,0.2061906657862256,0.3738674795256205,0.7067137809187282,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.83217918091124,20.84847792197156,15.395607211230462,56.95030125022423,224935876880297.7,8.73270192777106,709.620666199632,1500.36377936462,0.00114383090839,0.0231581498215885,0.376266216209986,20.848029035408,16.2476803677651,16.247494523900897,0.0011438309083915,0.6300926685767527,659481350581997.0,0.015396075252395294,2.035880808741002e-05,3.16,35.8,2023-08-06 16:48:00,1.143830908391549e-05,0.20619084608524837,0.0,182.64327669398713,227,1.143830908391549e-05,11.485655,-6.2481856,0.20619084608524837,0.0,0.0,0.2942632689868469,1136.7451577465426,13931.695682857653,0.38791431397522097,-0.9216954404862452,1.2359883646796095,228.29498442316026,0.11781417883670735,0.0,1.0,219.47893888503165,0.0,0.0,0.0,0 days,1.1893524e-05,-5.905867e-07,127860.99,0.21132156,-269.88242,0.0,0.0,1.0,-3.214928746013354e-13,2.340506e-12,2.5646188e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7251632422563454e-14,2.0190131179318504e-12,1165.9074017562205,13.931695682857653,1.4035427266201173e-12,1.1893524e-05,-5.905867e-07,127860.99,0.21132156,-269.88242,0.0,0.0,0.9957650089625738,-3.214928746013354e-13,2.340506e-12,2.5646188e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7251632422563454e-14,2.0190131179318504e-12,1165.9074017562205,13.931695682857653
228,228,229,-74.18342239742094,-13.768452010811837,12359.64,,,224.8636664724,0.8601982908335859,34610D,216.19316,11.280731,-6.258503,245.12894807905727,64094.98702157984,0.316049711210095,0.747472689162714,44.89903720477832,41.4703369738678,0.0,1.15592963395342e-05,18264.32766939871,0.2093031820643044,0.3741586433731526,0.7067137809187282,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8316313460128133,20.73470140497927,15.399557765298304,56.99723299255874,224650098400973.0,8.69557172248774,708.53692160351,1497.29607984882,0.00115592963395,0.0230861736655746,0.373736344581357,20.7351684869339,16.1887521940745,16.188565065653595,0.0011559296339534,0.6259840986458964,655090894218056.2,0.015294638867830739,2.012873314357651e-05,3.16,35.8,2023-08-06 16:49:00,1.1559296339534197e-05,0.20930330427713573,0.0,182.64327669398713,228,1.1559296339534197e-05,11.280731,-6.258503,0.20930330427713573,0.0,0.0,0.294309437931711,1137.4894736035037,13934.156895227645,0.38784653700648897,-0.9217239628717884,1.2363203038909352,228.29769799770267,0.11955327982290084,0.0,1.0,219.4876538488488,0.0,0.0,0.0,0 days,1.1984783e-05,-5.553659e-07,127867.33,0.21373135,-266.85443,0.0,0.0,0.9999999999999999,-3.2140719447505696e-13,2.341457e-12,2.5374696e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7262396705219984e-14,2.0200499809779503e-12,1166.5026699696523,13.934156895227645,1.3856320550569311e-12,1.1984783e-05,-5.553659e-07,127867.33,0.21373135,-266.85443,0.0,0.0,0.9969647319075751,-3.2140719447505696e-13,2.341457e-12,2.5374696e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7262396705219984e-14,2.0200499809779503e-12,1166.5026699696523,13.934156895227645
229,229,230,-74.30231445708787,-13.719823102285638,12359.64,,,224.59174583771429,0.8607555450235538,34610D,216.16412,11.072706,-6.2769012,244.948448366208,64050.087984375066,0.31588790121333926,0.743013793834144,44.66570253537157,41.2322101587644,0.0,1.1683463431931066e-05,18264.32766939871,0.2123612245658342,0.3722141877947631,0.7025521879005974,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.83107473488023,20.61608683430372,15.332900964239547,56.402371823603005,225102082612591.7,8.65329329053263,707.34020537302,1494.7406560452,0.00116834634319,0.0230342649683197,0.371506896917072,20.6161050793822,16.1284459229772,16.128257489070606,0.0011683463431931,0.6214238459654055,652235232433651.8,0.01518089754715234,1.9935045321488517e-05,3.16,35.8,2023-08-06 16:50:00,1.1683463431931065e-05,0.21236122056998674,0.0,182.64327669398713,229,1.1683463431931065e-05,11.072706,-6.2769012,0.21236122056998674,0.0,0.0,0.29434897615885774,1138.2266033646663,13936.609658588228,0.3877790197199728,-0.9217523701434224,1.2360280149172826,228.29530859452686,0.12126581797679924,0.0,1.0,219.49159392193837,0.0,0.0,0.0,0 days,1.2084764e-05,-5.322189e-07,127871.32,0.21617231,-264.11368,0.0,0.0,0.9999999999999999,-3.2133412726475535e-13,2.3422518e-12,2.519627e-16,0.0,0.0,0.0,7.480000000000001e-16,2.727189168396949e-14,2.0209176136370446e-12,1167.095256925933,13.936609658588228,1.3677105129576006e-12,1.2084764e-05,-5.322189e-07,127871.32,0.21617231,-264.11368,0.0,0.0,0.9999999999999999,-3.2133412726475535e-13,2.3422518e-12,2.519627e-16,0.0,0.0,0.0,7.480000000000001e-16,2.727189168396949e-14,2.0209176136370446e-12,1167.095256925933,13.936609658588228
230,230,231,-74.42120651675481,-13.67119419375944,12359.64,,,224.31982520302856,0.8613073603777116,34610D,216.13957,10.867008,-6.3126545,244.75804451677524,64005.422281839696,0.3157372053650218,0.739102674368092,44.27236132670669,41.0274947341774,0.0,1.1813951135835496e-05,18264.32766939871,0.2154275116537972,0.3689363443892224,0.6959263545335426,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8304759300156492,20.51377987222066,15.224014108509785,55.43524313458222,225988279391471.0,8.61807528553083,706.392677652719,1492.52623730127,0.00118139511358,0.0229868877806874,0.369551337184046,20.5137473670887,16.0766146644056,16.076424738309303,0.0011813951135835,0.6178343033069444,649369779350612.6,0.015090310155531922,1.9763335244627056e-05,3.16,35.8,2023-08-06 16:51:00,1.1813951135835497e-05,0.2154277045320428,0.0,182.64327669398713,230,1.1813951135835497e-05,10.867008,-6.3126545,0.2154277045320428,0.0,0.0,0.2943824094971618,1138.9565413548196,13939.053970339559,0.3877117619260596,-0.9217806624486058,1.2357559423734645,228.29308400500196,0.12298762676129374,0.0,1.0,219.4957275615624,0.0,0.0,0.0,0 days,1.21875855e-05,-5.0969044e-07,127872.47,0.21858802,-261.23087,0.0,0.0,1.0,-3.2127629440960944e-13,2.3428594e-12,2.5022613e-16,0.0,0.0,0.0,7.48e-16,2.727880529286801e-14,2.0215830119076103e-12,1167.686204396724,13.93905397033956,1.3528379247904155e-12,1.21875855e-05,-5.0969044e-07,127872.47,0.21858802,-261.23087,0.0,0.0,1.0,-3.2127629440960944e-13,2.3428594e-12,2.5022613e-16,0.0,0.0,0.0,7.48e-16,2.727880529286801e-14,2.0215830119076103e-12,1167.686204396724,13.93905397033956
231,231,232,-74.54009857642174,-13.62256528523324,12359.64,,,224.0479045683429,0.8618537326540994,34610D,216.1163,10.674453,-6.343521,244.5972069513644,63961.14992051299,0.31560848635872324,0.735993823608786,43.96226288324574,40.8651208361526,0.0,1.1952342394270729e-05,18264.32766939871,0.2186196360059412,0.3663521906937145,0.6906542632972896,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8299748901489331,20.432482462783504,15.137595074316913,54.678212362015564,226682668769035.7,8.58953725738179,705.584455843425,1490.75761274667,0.00119523423943,0.0229504719696937,0.367996911804393,20.4325604180763,16.0343940765286,16.034202430251135,0.001195234239427,0.6147845828320895,647370151535726.9,0.015014164802309448,1.963044349510827e-05,3.16,35.8,2023-08-06 16:52:00,1.1952342394270729e-05,0.2186197218660881,0.0,182.64327669398713,231,1.1952342394270729e-05,10.674453,-6.343521,0.2186197218660881,0.0,0.0,0.294414106683672,1139.67928196002,13941.48982787998,0.3876447634360193,-0.9218088399340899,1.2355236713148139,228.29118450596627,0.12478180842404898,0.0,1.0,219.5004292022612,0.0,0.0,0.0,0 days,1.2293642e-05,-5.028348e-07,127874.38,0.22095734,-260.04257,0.0,0.0,1.0,-3.212143699867716e-13,2.3434395e-12,2.496977e-16,0.0,0.0,0.0,7.48e-16,2.7286623605721585e-14,2.0222250710153114e-12,1168.2771518675147,13.941489827879979,1.3407755728921563e-12,1.2293642e-05,-5.028348e-07,127874.38,0.22095734,-260.04257,0.0,0.0,1.0,-3.212143699867716e-13,2.3434395e-12,2.496977e-16,0.0,0.0,0.0,7.48e-16,2.7286623605721585e-14,2.0222250710153114e-12,1168.2771518675147,13.941489827879979
232,232,233,-74.65899063608867,-13.573936376707042,12359.64,,,223.7759839336572,0.8623946576571465,34610D,216.09639,10.52504,-6.364182,244.47189888030763,63917.18765762974,0.3155338415673766,0.73326211166043,43.69795455792488,40.7246802457218,0.0,1.2082425526955944e-05,18264.32766939871,0.2215790968280976,0.3641496213160406,0.6861732729435228,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8295878333592837,20.36224332213948,15.064009923494996,54.03990187468354,227292501435609.47,8.5651657631555,704.89176815542,1489.16437511179,0.0012082425527,0.0229167248397738,0.366631055830215,20.3623401228609,15.9984054612332,15.998212164026162,0.0012082425526955,0.6121708154225787,645483849941187.9,0.014949415055437705,1.951111327667324e-05,3.16,35.8,2023-08-06 16:53:00,1.2082425526955945e-05,0.22157898143079813,0.0,182.64327669398713,232,1.2082425526955945e-05,10.52504,-6.364182,0.22157898143079813,0.0,0.0,0.29444123247167836,1140.3948196276626,13943.917228629056,0.3875780240618197,-0.9218369027459985,1.2353890692902842,228.29008359320335,0.12644647117850322,0.0,1.0,219.50540818392793,0.0,0.0,0.0,0 days,1.23985465e-05,-5.206771e-07,127877.555,0.22325289,-261.88492,0.0,0.0,1.0000000000000002,-3.211458128851056e-13,2.3440288e-12,2.5107303e-16,0.0,0.0,0.0,7.480000000000002e-16,2.729655292697274e-14,2.0228830692621677e-12,1168.8680993383057,13.943917228629056,1.3304711903559703e-12,1.23985465e-05,-5.206771e-07,127877.555,0.22325289,-261.88492,0.0,0.0,1.0000000000000002,-3.211458128851056e-13,2.3440288e-12,2.5107303e-16,0.0,0.0,0.0,7.480000000000002e-16,2.729655292697274e-14,2.0228830692621677e-12,1168.8680993383057,13.943917228629056
233,233,234,-74.77788269575561,-13.525307468180843,12359.64,,,223.5040632989714,0.8629301312377136,34610D,216.07744,10.395935,-6.374899,244.36623851436,63873.48970307182,0.31547108536813667,0.730774030973264,43.45849405360944,40.5959679177382,0.0,1.2205611417890115e-05,18264.32766939871,0.2243969371811793,0.362154117113412,0.6821129458209695,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8292656986926008,20.29789094229107,14.99731634427725,53.46644789833843,227857972179288.9,8.54302557024741,704.256581615939,1487.69729318799,0.00122056114179,0.0228855938330674,0.365387015486632,20.2979839588691,15.9658088032081,15.965613933128386,0.001220561141789,0.6097959712615294,643763733523070.5,0.014889925461505646,1.9402353153606884e-05,3.16,35.8,2023-08-06 16:54:00,1.2205611417890117e-05,0.22439718979361684,0.0,182.64327669398713,233,1.2205611417890117e-05,10.395935,-6.374899,0.22439718979361684,0.0,0.0,0.29446705497936515,1141.1031488665392,13934.158371294558,0.3901673412695747,-0.9207439632203033,1.2352759426196491,228.28915824530773,0.1280312019371686,0.0,1.0,219.51026882347784,0.0,0.0,0.0,0 days,1.2504504e-05,-5.467212e-07,127881.24,0.22556062,-261.84158,0.0,0.0,1.0000000000000002,-3.210744764896771e-13,2.3446314e-12,2.5308058e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7307322000848002e-14,2.023557031502515e-12,1169.4590468090964,13.934158371294558,1.3211201871179319e-12,1.2504504e-05,-5.467212e-07,127881.24,0.22556062,-261.84158,0.0,0.0,1.0000000000000002,-3.210744764896771e-13,2.3446314e-12,2.5308058e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7307322000848002e-14,2.023557031502515e-12,1169.4590468090964,13.934158371294558
234,234,235,-74.8965263622299,-13.47638832084741,12359.64,,,223.2321426642857,0.8634628823279591,34610D,216.0598,10.297491,-6.3486595,244.2703830892867,63830.03120901821,0.3154138891446507,0.728542681044932,43.2452393863954,40.480553150146,0.0,1.2388890550633935e-05,18264.32766939871,0.2282963268764009,0.3603769948866283,0.6784896302400373,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8289742349856453,20.240191884132432,14.937768888366698,52.959010583906455,228362775926278.6,8.523170085634,703.684173877409,1486.3745662078,0.00123888905506,0.0228575332437667,0.364271340522466,20.240276575073,15.9365989600738,15.936401525739528,0.0012388890550633,0.6076610228680749,642222310286893.1,0.014836513415582247,1.930460563505286e-05,3.16,35.8,2023-08-06 16:55:00,1.2388890550633935e-05,0.22829636800376654,0.0,182.64327669398713,234,1.2388890550633935e-05,10.297491,-6.3486595,0.22829636800376654,0.0,0.0,0.2944910964662583,1141.8078782999726,13933.419734215473,0.3907924241662724,-0.9204788325726171,1.2351729322849205,228.28831558095786,0.13023364110416683,0.0,1.0,219.51744459252612,0.0,0.0,0.0,0 days,1.2665264e-05,-5.744645e-07,127884.24,0.22867234,-260.6362,0.0,0.0,0.9999999999999999,-3.210066802961663e-13,2.3451133e-12,2.5521913e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7316604469454946e-14,2.0241065645000706e-12,1170.051417923811,13.933419734215473,1.3127181107872826e-12,1.2665264e-05,-5.744645e-07,127884.24,0.22867234,-260.6362,0.0,0.0,0.9999999999999999,-3.210066802961663e-13,2.3451133e-12,2.5521913e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7316604469454946e-14,2.0241065645000706e-12,1170.051417923811,13.933419734215473
235,235,236,-75.01510532123386,-13.427393565085197,12359.64,,,222.9602220296,0.8639908567992188,34610D,216.03902,10.210274,-6.330086,244.1864602879563,63786.78596963181,0.31536206307088765,0.72579884477265,42.981872267446185,40.3353268076486,0.0,1.2580108579762184e-05,18264.32766939871,0.232455263083552,0.3581822688953849,0.6740563715569419,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8287292528477302,20.167498599113912,14.864705283511835,52.34030038960251,229029504117575.7,8.49891551521688,702.982841640397,1484.72348401673,0.00125801085798,0.0228221659592815,0.362899422386325,20.1676634038243,15.9011823432446,15.900982307160652,0.0012580108579762,0.6050452159320409,640270060435304.6,0.014771517168364508,1.918277465061994e-05,3.16,35.8,2023-08-06 16:56:00,1.2580108579762184e-05,0.2324552999952756,0.0,182.64327669398713,235,1.2580108579762184e-05,10.210274,-6.330086,0.2324552999952756,0.0,0.0,0.29451942248340357,1142.5062916296724,13935.82962856962,0.3907255923040677,-0.9205072034039904,1.2350796352363986,228.28755232110922,0.13257944445262107,0.0,1.0,219.52522757691173,0.0,0.0,0.0,0 days,1.2841176e-05,-5.7848655e-07,127885.96,0.23216149,-260.23993,0.0,0.0,1.0,-3.2094572699774944e-13,2.3456322e-12,2.5552917e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7324454085588117e-14,2.024686532375228e-12,1170.6424466536496,13.93582962856962,1.3024180926977753e-12,1.2841176e-05,-5.7848655e-07,127885.96,0.23216149,-260.23993,0.0,0.0,1.0,-3.2094572699774944e-13,2.3456322e-12,2.5552917e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7324454085588117e-14,2.024686532375228e-12,1170.6424466536496,13.93582962856962
236,236,237,-75.13368428023782,-13.378398809322984,12359.64,,,222.68830139491428,0.8645133352849595,34610D,216.00703,10.095923,-6.3254986,244.0718284197994,63743.804097364366,0.3152880767886696,0.723205657770886,42.73829582108171,40.2006566124792,0.0,1.2808008662814788e-05,18264.32766939871,0.2376655497335195,0.3561524651756809,0.6697868556815092,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8284015571357842,20.100772480345164,14.795551491358315,51.76284541777577,229613766597151.5,8.47598024993867,702.286290603033,1483.12848033313,0.00128080086628,0.0227885359852248,0.361602828885443,20.1003283062396,15.8677516238819,15.867548392184636,0.0012808008662814,0.6024570839612178,638573457431371.6,0.01470764284601962,1.906908617209937e-05,3.16,35.8,2023-08-06 16:57:00,1.2808008662814786e-05,0.2376658229735081,0.0,182.64327669398713,236,1.2808008662814786e-05,10.095923,-6.3254986,0.2376658229735081,0.0,0.0,0.2945630399356932,1143.1974375904572,13938.23096501902,0.3906590240571196,-0.9205354566352884,1.2349464219409003,228.28646241898576,0.13550922898059517,0.0,1.0,219.5348468228852,0.0,0.0,0.0,0 days,1.3037025e-05,-5.379366e-07,127880.73,0.23620212,-265.15692,0.0,0.0,1.0,-3.2092184038052876e-13,2.3461413e-12,2.5240343e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7328255205774204e-14,2.0252193663549454e-12,1171.2334753834882,13.93823096501902,1.2924930374190456e-12,1.3037025e-05,-5.379366e-07,127880.73,0.23620212,-265.15692,0.0,0.0,1.0,-3.2092184038052876e-13,2.3461413e-12,2.5240343e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7328255205774204e-14,2.0252193663549454e-12,1171.2334753834882,13.93823096501902
237,237,238,-75.25226323924177,-13.32940405356077,12359.64,,,222.4163807602285,0.8650303137719935,34610D,215.97005,9.979103,-6.322735,243.9600025461928,63701.065801543285,0.31546746344772186,0.71914511339561,42.40564730255216,40.016022367643,0.0,1.3040120006742354e-05,18264.32766939871,0.2431547096502749,0.3533803941879346,0.6640733070691511,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8280929447109749,20.00752573614293,14.702159027201072,50.98902526199748,230466175144562.88,8.44606043485415,701.343331331943,1480.48472981916,0.00130401200067,0.0227270927783834,0.359572556697805,20.0080111838215,15.82131776396,15.82111145476799,0.0013040120006742,0.598972776421573,635318501508022.5,0.014621788126863383,1.8886834148390286e-05,3.16,35.8,2023-08-06 16:58:00,1.3040120006742354e-05,0.24315483037182148,0.0,182.64327669398713,237,1.3040120006742354e-05,9.979103,-6.322735,0.24315483037182148,0.0,0.0,0.29461347721260644,1143.8813108708493,13940.623740963963,0.39059271923722066,-0.9205635924143827,1.235270295812597,228.28911205386254,0.1385892212239875,0.0,1.0,219.5484785229013,0.0,0.0,0.0,0 days,1.3234098e-05,-4.9941093e-07,127877.19,0.24044003,-270.13925,0.0,0.0,0.9999999999999999,-3.2088891862662497e-13,2.346767e-12,2.4943376e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7333849391975167e-14,2.025878125425978e-12,1171.824504113327,13.940623740963963,1.2781492980947152e-12,1.3234098e-05,-4.9941093e-07,127877.19,0.24044003,-270.13925,0.0,0.0,0.9999999999999999,-3.2088891862662497e-13,2.346767e-12,2.4943376e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7333849391975167e-14,2.025878125425978e-12,1171.824504113327,13.940623740963963
238,238,239,-75.37084219824571,-13.280409297798558,12359.64,,,222.14446012554285,0.8655417882944199,34610D,215.92981,9.78011,-6.3553324,243.79426477030643,63658.66015424073,0.31502805418604535,0.715787171945418,42.02612650029856,39.8007353164006,0.0,1.3226721273727642e-05,18264.32766939871,0.2479461331531652,0.3502177208358213,0.657558438215219,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8276074393647584,19.90074258240873,14.59517488053356,50.1156231300092,231401094426068.44,8.40783592326007,700.254495377349,1478.58359056138,0.00132267212737,0.0226940757139611,0.357893585972709,19.9003676582003,15.7703530420733,15.770144454768149,0.0013226721273727,0.594956489295079,633829175057403.6,0.01452161922304437,1.874350682454156e-05,3.16,35.8,2023-08-06 16:59:00,1.3226721273727642e-05,0.24794598481508076,0.0,182.64327669398713,238,1.3226721273727642e-05,9.78011,-6.3553324,0.24794598481508076,0.0,0.0,0.2946683804532615,1144.5579062218933,13943.00795381734,0.39052667765685983,-0.9205916108885063,1.2344780690440058,228.28262969794517,0.14126492410570995,0.0,1.0,219.55226784020675,0.0,0.0,0.0,0 days,1.3422096e-05,-4.9880504e-07,127886.83,0.24505877,-274.77264,0.0,0.0,0.9999999999999999,-3.2078585494793327e-13,2.3479664e-12,2.4938707e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7350733662448863e-14,2.027180507861975e-12,1172.4155328431657,13.94300795381734,1.2642781366054723e-12,1.3422096e-05,-4.9880504e-07,127886.83,0.24505877,-274.77264,0.0,0.0,0.9999999999999999,-3.2078585494793327e-13,2.3479664e-12,2.4938707e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7350733662448863e-14,2.027180507861975e-12,1172.4155328431657,13.94300795381734
239,239,240,-75.48942115724967,-13.231414542036346,12359.64,,,221.87253949085712,0.8660477549336789,34610D,215.8918,9.553534,-6.364184,243.5959225386473,63616.63402774044,0.3150319362591758,0.711269901802788,41.63813383848832,39.58224641897,0.0,1.34188647013918e-05,18264.32766939871,0.2528117010892767,0.3469844486540693,0.6509227199811002,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8270069525232605,19.79080768126708,14.485548797255529,49.23444788267906,232330165349141.7,8.37056133435502,699.134118510158,1475.77353208249,0.00134188647014,0.022632061967834,0.355634950901394,19.791123209485,15.7137671064547,15.713556248369423,0.0013418864701391,0.5908708642127298,630517620031902.4,0.014419885365021156,1.8543955216447602e-05,3.16,35.8,2023-08-06 17:00:00,1.3418864701391798e-05,0.2528118008407214,0.0,182.64327669398713,239,1.3418864701391798e-05,9.553534,-6.364184,0.2528118008407214,0.0,0.0,0.29472025989074374,1145.2272184572328,13940.657625506132,0.3914834881043613,-0.9201851327540792,1.234485270071351,228.28268863664943,0.1439841555333009,0.0,1.0,219.5622543836247,0.0,0.0,0.0,0 days,1.3616387e-05,-5.26248e-07,127895.57,0.24950053,-278.10873,0.0,0.0,1.0,-3.206876760047624e-13,2.3490736e-12,2.5150245e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7368520812489488e-14,2.028386026844384e-12,1173.004901662214,13.940657625506132,1.248240012311091e-12,1.3616387e-05,-5.26248e-07,127895.57,0.24950053,-278.10873,0.0,0.0,1.0,-3.206876760047624e-13,2.3490736e-12,2.5150245e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7368520812489488e-14,2.028386026844384e-12,1173.004901662214,13.940657625506132
240,240,241,-75.60790394610888,-13.182308226535104,12359.64,,,221.60061885617145,0.8665492309560705,34610D,215.87372,9.314438,-6.3673377,243.38670202694576,63574.99589390194,0.31494636185804703,0.706890704200234,41.25420779209783,39.3616648726492,0.0,1.3587183069463648e-05,18264.32766939871,0.2565938610592066,0.3437850649341485,0.6445715232137315,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8263312378645408,19.68061848477778,14.378309511397411,48.38366421286581,233232151990919.6,8.33156922123288,698.02852276154,1473.14847748932,0.00135871830695,0.0225757805962482,0.353445352100117,19.6808324363246,15.6559526521468,15.655739934742217,0.0013587183069463,0.5868486577783327,627374931518882.4,0.0143191401770956,1.835059217028839e-05,3.16,35.8,2023-08-06 17:01:00,1.3587183069463648e-05,0.2565940822267751,0.0,182.64327669398713,240,1.3587183069463648e-05,9.314438,-6.3673377,0.2565940822267751,0.0,0.0,0.2947449434988218,1145.8905927651679,13932.723616089128,0.3936591851015398,-0.9192564636624492,1.2343312418770882,228.2814278856643,0.1461126921915802,0.0,1.0,219.5688862107716,0.0,0.0,0.0,0 days,1.3717545e-05,-4.8824484e-07,127897.53,0.25204253,-283.033,0.0,0.0,0.9999999999999999,-3.206256872379878e-13,2.3495708e-12,2.4857304e-16,0.0,0.0,0.0,7.479999999999999e-16,2.73728590007693e-14,2.0289450733700884e-12,1173.592890348472,13.932723616089127,1.2322270884625115e-12,1.3717545e-05,-4.8824484e-07,127897.53,0.25204253,-283.033,0.0,0.0,0.9999999999999999,-3.206256872379878e-13,2.3495708e-12,2.4857304e-16,0.0,0.0,0.0,7.479999999999999e-16,2.73728590007693e-14,2.0289450733700884e-12,1173.592890348472,13.932723616089127
241,241,242,-75.72617597911895,-13.132957429052578,12359.64,,,221.3286982214857,0.8670474082256019,34610D,215.85448,9.088399,-6.3624573,243.18121797957508,63533.741686109846,0.3151963597136286,0.70332457683282,41.015165251274695,39.227298129886,0.0,1.3751503157831109e-05,18264.32766939871,0.2603575397282198,0.3417930437606225,0.6404798263937009,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8256703773367311,19.61336109857873,14.309890229475169,47.850770462752976,233713643158576.8,8.30554120002257,697.175429017726,1470.80393250095,0.00137515031578,0.0225219190733881,0.35166228841641,19.613649064943,15.6142239598017,15.61400924370428,0.0013751503157831,0.5837761128768085,624673118028588.2,0.014243264252683373,1.8193851888912507e-05,3.16,35.8,2023-08-06 17:02:00,1.3751503157831107e-05,0.2603572394809577,0.0,182.64327669398713,241,1.3751503157831107e-05,9.088399,-6.3624573,0.2603572394809577,0.0,0.0,0.2947712153311827,1146.5496052163207,13935.089451072705,0.39359310396780733,-0.9192847592063011,1.2347820280471329,228.2851172645627,0.14822792648752586,0.0,1.0,219.58003724224815,0.0,0.0,0.0,0 days,1.382988e-05,-4.921064e-07,127901.93,0.2544608,-288.2446,0.0,0.0,1.0000000000000002,-3.2055039008457894e-13,2.3501264e-12,2.4887072e-16,0.0,0.0,0.0,7.479999999999998e-16,2.7381357360929705e-14,2.0295758963704247e-12,1174.1838064105168,13.935089451072704,1.2198933734410863e-12,1.382988e-05,-4.921064e-07,127901.93,0.2544608,-288.2446,0.0,0.0,1.0000000000000002,-3.2055039008457894e-13,2.3501264e-12,2.4887072e-16,0.0,0.0,0.0,7.479999999999998e-16,2.7381357360929705e-14,2.0295758963704247e-12,1174.1838064105168,13.935089451072704
