,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
27,27,-3.458125902258814,39.55517578125,11513.82,254.135555336,34610D,216.72963,12.786262,21.197552,229.7435122439467,65234.88071050521,0.3407430652604867,0.556452402064809,33.38714412388854,35595.184587605,0.0,2024-06-07 09:50:00,5.586425512550853e-05,0.2087030407451307,1.0773008763944272,0.2782262010324045,0.64576178832568,0.0120882820967229,0.0006171579287054,0.0001283742678717,3.5391307407502306e-05,1463386712659778.0,105.46998828736388,41.299897281250125,0.0400645729486662,0.0008176443458911,0.0006677428824777,0.4035932165735119,0.0206051407128879,0.0042860501832325,0.0011816146811471,4.885830308455547e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7784690355950914,17.7975922938025,12.088282096722986,35.3913074075023,1463386712659778.0,11.3983367106229,769.459774820726,1527.87334055492,0.00558642551255,0.0225208155085233,0.258295116434578,17.7974903578628,11.4691724345783,11.468531753594501,0.005586425512550852,0.7116780522051698,17.067921990189625,449134638680109.4,6.8827759390013235
28,28,-3.432451331097127,39.68962097167969,11513.82,253.106666448,34610D,216.75963,12.852416,20.872948,231.13745327713755,65201.49356638132,0.3430211910206223,0.5365386378700151,32.19231827220091,34342.43518215839,-50.044116317992014,2024-06-07 09:51:00,5.53423250947694e-05,0.2087030407451307,1.063054737015581,0.2682693189350075,0.6238886645844111,0.0119011876684973,0.0006174399515683,0.0001277575828834,3.334629586005231e-05,1494110065957659.5,101.69553342188266,39.821897702712526,0.038630781926641,0.0007883833046253,0.000643846365444,0.3831268212414602,0.0198768234348602,0.0041128127698706,0.0010734945695257,4.809886677700806e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7831380448293567,17.171217591079195,11.901187668497377,33.34629586005231,1494110065957659.5,11.154526772748,766.238943410041,1517.95735073809,0.00553423250948,0.0222798817346266,0.250973022409003,17.1712823375167,11.2645581066506,11.263934734312686,0.00553423250947694,0.6991239975544279,16.799950962997407,431117367246238.44,6.551662664251581
29,29,-3.406494140625,39.82529979641154,11498.58,252.592222004,34610D,216.92267,12.8461685,20.431599,231.878790578986,65169.30124810912,0.3427336440034711,0.548812953171002,32.92877719026012,34986.421434183256,25.029578386100315,2024-06-07 09:52:00,5.5576785661445696e-05,0.2092051984455095,1.0475580901609824,0.274406476585501,0.6388950070198124,0.0120278796715958,0.0006174582958918,0.0001282268381518,3.440371821382546e-05,1478223817979960.0,104.02200714403172,40.73289738435177,0.0395145326283121,0.0008064190332308,0.0006585755438052,0.3960633697772375,0.0203321466497006,0.0042223529833134,0.0011328723715795,4.8676102739597736e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7853545757552957,17.49321071709163,12.027879671595809,34.40371821382545,1478223817979960.0,11.3268104662548,768.84281240259,1524.07319958326,0.00555767856614,0.0224112510894138,0.255772693465139,17.4940347230922,11.4126914398794,11.412057194422749,0.0055576785661445695,0.7092535837436083,17.006790438117235,441120682400125.9,6.749284942271969
30,30,-3.380543101917624,39.95983576370498,11506.2,253.106666448,34610D,216.88998,12.75129,19.933956,232.16511806625655,65136.37247091886,0.3420880122932095,0.5596641871218128,33.579851227308765,35567.05134229516,25.02515358377929,2024-06-07 09:53:00,5.488406930982337e-05,0.2089539687473447,1.03768090198115,0.2798320935609064,0.6521481914431702,0.0121343472072244,0.000617908229758,0.0001287240122803,3.548723835103428e-05,1461945488391872.5,106.07875002706838,41.53827596818095,0.0402958214727705,0.0008223637035259,0.0006715970245461,0.407469573959107,0.0207492664274049,0.004322533181755,0.0011916561842957,4.909191200263434e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.786383597511293,17.783525671147583,12.13434720722446,35.48723835103428,1461945488391872.5,11.461084637704,770.855458925191,1529.64895179105,0.00548840693098,0.0225412697288532,0.259780777263068,17.7834893883409,11.5246736491754,11.524041162901487,0.005488406930982337,0.7171733859231053,17.165329015592793,450569278054112.56,6.929158036508836
31,31,-3.354450572620749,40.09488380561441,11513.82,253.621110892,34610D,216.846,12.67691,19.477152,232.9581353474274,65102.79261969155,0.3433115344438005,0.5491888912544587,32.95133347526752,34906.93485980707,25.01975859997043,2024-06-07 09:54:00,5.421003201302883e-05,0.2087030407451307,1.0296086318554618,0.2745944456272293,0.6407759236605493,0.0120362499368826,0.0006182520738325,0.0001284494417531,3.4456599808258444e-05,1477429348183079.8,104.09326244837008,40.760799508905926,0.039541600170321,0.0008069714320473,0.0006590266695053,0.3966104854618864,0.0203722302566323,0.0042325803899203,0.0011353909107057,4.868326713812778e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7891497080493648,17.453467429903537,12.036249936882603,34.45659980825844,1477429348183079.8,11.3306777832709,769.175879515044,1524.58016571749,0.0054210032013,0.0224188673726063,0.25590273960498,17.4534931236408,11.4146149915526,11.413996238451116,0.005421003201302883,0.7105624328501192,17.02463262276696,441059033202824.9,6.754117968523984
32,32,-3.32794189453125,40.23133850097656,11521.44,254.135555336,34610D,216.79645,12.618641,19.047277,233.0322425310077,65069.84128621629,0.3441191622906492,0.5364236797138998,32.18542078283399,34164.90689874272,0.0,2024-06-07 09:55:00,5.355154914876025e-05,0.2084524140765676,1.0224838182167155,0.2682118398569499,0.6261579151579666,0.0119102540819441,0.0006185436479294,0.0001280570699558,3.325403818992681e-05,1495496104582839.8,101.67374425297255,39.81336550836564,0.0386225049394007,0.0007882143865183,0.0006437084156566,0.3833365392578396,0.0199080875811586,0.0041215706807444,0.0010702952118712,4.81331714050878e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.789490933805187,17.08245344937136,11.910254081944183,33.25403818992681,1495496104582839.8,11.1609085385238,766.839708291523,1518.26941862951,0.00535515491488,0.0222735642597487,0.251014682587405,17.0824943616201,11.2696234720288,11.26901999855049,0.005355154914876026,0.7014474089573115,16.83406031549489,429843784044988.7,6.5426387063700755
33,33,-3.301513671875,40.366607666015625,11521.44,254.64999978,34610D,216.78831,12.719937,18.833553,232.74243623584115,65037.65586543345,0.3427650239368056,0.5545838497060076,33.275030982360455,35226.34628210156,0.0,2024-06-07 09:56:00,5.318432711835001e-05,0.2084524140765676,1.0165541462176344,0.2772919248530038,0.6470662389137122,0.0120869771444824,0.000618467139674,0.0001286863215806,3.5045386242948914e-05,1468583679965435.0,105.11582287327668,41.16121332517989,0.0399300371788325,0.0008148987179353,0.0006655006196472,0.4021945389657351,0.0205795132342258,0.0042820413376027,0.0011661363130229,4.886716745103878e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7885238540175553,17.61317314105078,12.086977144482416,35.045386242948915,1468583679965435.0,11.3933242147683,770.067760228882,1527.38011162687,0.00531843271184,0.0224874200398573,0.257841847162212,17.6129907867787,11.4660484264183,11.465438644778862,0.005318432711835,0.7140672438379712,17.09527906615713,446023413259871.4,6.84565328647274
34,34,-3.274924538352252,40.50249519994704,11521.44,254.135555336,34610D,216.77586,12.864613,18.682705,233.4932021155285,65004.38083445109,0.3442877058294408,0.5383796243509474,32.30277746105685,34238.54864825247,-25.016909682280254,2024-06-07 09:57:00,5.283264139514032e-05,0.2084524140765676,1.011478166003556,0.2691898121754737,0.6285321164897065,0.0119324205324998,0.0006183499495798,0.00012809111686,3.340149500047051e-05,1493280778370055.2,102.04447399947858,39.95853571932732,0.0387633329532682,0.0007910884276177,0.0006460555492211,0.385450325033088,0.0199744208143325,0.0041376988426692,0.0010789610598668,4.823711667056165e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7910901629711865,17.119274324126238,11.93242053249985,33.40149500047051,1493280778370055.2,11.1906360322181,767.230693162182,1519.05841608529,0.00528326413951,0.0222889516751876,0.251783435206588,17.1193860657578,11.2963336668219,11.295736883205855,0.0052832641395140325,0.7029595125020509,16.86774637744988,431286660138917.2,6.571301701515476
35,35,-3.248207785866498,40.63814842094809,11513.82,253.106666448,34610D,216.81723,13.2050495,18.696573,233.538549929763,64972.07805699003,0.344508423893005,0.535335428660275,32.120125719616496,34060.16210785302,-25.02160036010883,2024-06-07 09:58:00,5.2651593163962814e-05,0.2087030407451307,1.0037780944469117,0.2676677143301375,0.6246957497199231,0.011903447061933,0.0006179814448816,0.0001278949211587,3.3049312083280295e-05,1498571819490975.0,101.4674771482685,39.732595515165606,0.0385441508635397,0.0007866153237457,0.0006424025143923,0.382340216126089,0.0198496417019879,0.0041080009465195,0.0010615480590618,4.813431524192455e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7911683816902788,17.030081053926512,11.903447061933043,33.0493120832803,1498571819490975.0,11.1549698013256,766.639383227607,1517.27403423481,0.0052651593164,0.0222459919723644,0.250660791952277,17.0303222195782,11.2676832871137,11.267090056871883,0.005265159316396282,0.7006726673701574,16.821429625845642,428638633324488.5,6.5208693158398265
36,36,-3.221678300337373,40.77245162705243,11506.2,252.592222004,34610D,216.85715,13.587475,18.746351,233.4289080614832,64939.957931270415,0.3443075985533261,0.5382853920191198,32.29712352114719,34243.96315115163,0.0,2024-06-07 09:59:00,5.2629838444186645e-05,0.2089539687473447,0.9993400593887766,0.2691426960095599,0.6277348042611186,0.011932949594296,0.0006175997012864,0.0001279108589753,3.329529285854926e-05,1494876312601295.8,102.02661320330397,39.95154179565908,0.0387565482253766,0.0007909499637831,0.0006459424704229,0.3853999470186039,0.0199466938390714,0.0041311528120221,0.0010753421861253,4.828020491692109e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7907241044635428,17.121981575575813,11.932949594296089,33.29529285854925,1494876312601295.8,11.1974878428563,767.143896882853,1518.58988293781,0.00526298384442,0.0222757655754906,0.251830556302178,17.1220041763989,11.3051358638493,11.304540907687642,0.005262983844418665,0.7026238346498048,16.866461139604972,431193254536169.0,6.56839429477506
37,37,-3.19549560546875,40.905120849609375,11506.2,253.36388867,34610D,216.84769,14.072683,18.82241,233.205849698059,64907.66080774927,0.3448897109032099,0.5239030287398793,31.434181724392754,33417.285229906774,-25.02558321042725,2024-06-07 10:00:00,5.288090701152309e-05,0.2089539687473447,1.0053506993939192,0.2619515143699396,0.610718586138419,0.0117882697989103,0.0006175107777473,0.0001273558194338,3.1902205318196866e-05,1515805446586134.2,99.3005800673567,38.88408279307384,0.0377210180692713,0.0007698166952912,0.0006286836344878,0.3705546150751172,0.0194109460044817,0.0040033259717419,0.001002819719381,4.7648103866812856e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7899857413153598,16.708642614953387,11.7882697989103,31.902205318196867,1515805446586134.2,11.0027874110768,764.305806145636,1511.06436243141,0.00528809070115,0.0221043527820054,0.246228333866592,16.7087127897707,11.1393595774965,11.138770549206864,0.005288090701152309,0.6917165522669945,16.62772310089748,419384561633415.0,6.340673138538629
38,38,-3.168182373046875,41.04245460639566,11498.58,254.135555336,34610D,216.89574,14.599293,18.916826,232.5924123957913,64876.22662602488,0.3440607668149427,0.5342232491191475,32.05339494714885,34083.31688105842,25.023315345170783,2024-06-07 10:01:00,5.373453299642001e-05,0.2092051984455095,1.0164042454072573,0.2671116245595737,0.6220996316900397,0.0118885652829366,0.0006172053785358,0.0001276529469599,3.291514636879111e-05,1500587466127227.0,101.25667463804322,39.650049549623134,0.0384640739365786,0.0007849811007465,0.0006410678989429,0.38106887836893,0.019783527761714,0.0040917103250762,0.001055042186302,4.809892270451736e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7878204124512627,17.041658440529208,11.888565282936623,32.915146368791106,1500587466127227.0,11.1417712180147,766.184099953313,1516.42630193767,0.00537345329964,0.0222304514061927,0.25026747807177,17.0416136610003,11.257867575377,11.257262671624522,0.005373453299642001,0.6989118947557073,16.79190597147648,428186520712702.8,6.506179185583014
39,39,-3.140869140625,41.179229736328125,11506.2,255.164444224,34610D,216.80835,15.137505,18.944382,232.06979540598647,64844.17323107773,0.3409081151163993,0.5734525712425915,34.407154274555495,36332.53349568041,25.01248311919427,2024-06-07 10:02:00,5.418697712099136e-05,0.2089539687473447,1.0354927475402014,0.2867262856212957,0.6672231892678118,0.0122665278664321,0.000617141070257,0.0001290145091605,3.628235539e-05,1450000000000000.0,108.6922003533208,42.561649837625154,0.0412885851294665,0.0008426241863156,0.0006881430854911,0.4220563167134654,0.0212340680134992,0.0044390221203428,0.0012483725993479,4.989037369810546e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7862086328250202,18.166266747840204,12.26652786643216,36.28235539,1450000000000000.0,11.630089834153,772.955571953089,1535.86582687276,0.0054186977121,0.0226905288830644,0.264757994911527,18.1661401458149,11.6682161211824,11.667583890081092,0.005418697712099137,0.7255090347079467,17.36267036475799,461533239488840.06,7.134802309297187
40,40,-3.113750110973001,41.31436622748941,11513.82,255.164444224,34610D,216.70801,15.66672,18.918526,233.7150431156965,64809.76607680317,0.3446246927998032,0.5356099036957452,32.13659422174472,34063.383349692966,-25.007614604105665,2024-06-07 10:03:00,5.426455489379129e-05,0.2087030407451307,1.049418002938391,0.2678049518478726,0.6239780446749343,0.0119068714656705,0.000616954768663,0.0001276599892729,3.302958664636998e-05,1498868165772200.8,101.51950114649156,39.75296705229822,0.0385639130660936,0.0007870186340019,0.0006427318844348,0.3826462967427241,0.0198268250536957,0.0041025572736168,0.0010614584233663,4.816851803531201e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7919657497060928,17.03169167484648,11.906871465670514,33.02958664636998,1498868165772200.8,11.1625053778228,766.389171063068,1516.684408741,0.00542645548938,0.0222333592854702,0.250740349616627,17.0319444919158,11.2776637303068,11.277051786111112,0.0054264554893791285,0.6997049913056113,16.811556141418627,428960279554827.7,6.521467335992147
41,41,-3.086455589116952,41.44987979177701,11506.2,254.64999978,34610D,216.72397,16.20672,18.873388,233.63897305621765,64777.62948258143,0.3446909392909445,0.5340643445575565,32.04386067345339,33982.67963949336,-25.009400019765643,2024-06-07 10:04:00,5.4549205240073e-05,0.2089539687473447,1.0539873841579177,0.2670321722787782,0.621547744231451,0.0118919277533613,0.0006163487996139,0.0001274584765707,3.2826701536804973e-05,1501916222350569.5,101.22655586743925,39.63825565306185,0.038452632808144,0.0007847476083294,0.000640877213469,0.3810632760674841,0.0197501950610784,0.0040842616648826,0.0010518942504144,4.812719417220109e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7916788337226613,16.99133981974668,11.891927753361331,32.826701536804975,1501916222350569.5,11.1460804948108,765.974505425124,1515.52812182282,0.00545492052401,0.0222064217562336,0.250174409152239,16.9914355784851,11.265858673607,11.265244163491044,0.0054549205240073,0.6981013042372087,16.782928801453142,427704023185599.9,6.49523927180729
42,42,-3.0593730128088623,41.583764027741,11498.58,254.135555336,34610D,216.73895,16.732065,18.817465,233.51801732094904,64745.58562190797,0.3457512872901263,0.5025841712713991,30.155050276283944,32094.578449418288,0.0,2024-06-07 10:05:00,5.450110077439542e-05,0.2092051984455095,1.0522574849929651,0.2512920856356995,0.5842811773053261,0.0115740193032168,0.000615734418708,0.0001261325301845,2.9682949182016688e-05,1549146573884596.2,95.25980382278098,37.30179719176324,0.0361860603315407,0.0007384910271743,0.0006031010055256,0.3490151339871842,0.0185675023529786,0.0038035327891895,0.000895090824932,4.6714592820823016e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7912415688312909,16.047289224709143,11.574019303216824,29.68294918201669,1549146573884596.0,10.7107628316845,759.567463280772,1498.47057570299,0.00545011007744,0.0218181809821177,0.237691165626031,16.0482548881375,10.8941788419871,10.893585129606157,0.005450110077439542,0.6735856505976944,16.262960190101214,400681397085768.06,5.977898742420584
43,43,-3.0324181845021485,41.716391353283896,11498.58,253.106666448,34610D,216.68967,17.242405,18.739134,231.3654796394424,64715.43057163169,0.3448375809940534,0.4922491936846477,29.534951621078864,31643.20755893961,0.0,2024-06-07 10:06:00,5.404351491776486e-05,0.2092051984455095,1.0501767393086143,0.2461245968423238,0.5704754794175153,0.0114555492291405,0.0006152724042175,0.0001255776075573,2.881591414042492e-05,1562172526690429.2,93.30091217098813,36.53473515527456,0.0354419419452946,0.000723304937659,0.0005906990324215,0.3383390922755545,0.0181720406923507,0.003708928563898,0.0008510766300546,4.613868999958036e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7840371905842171,15.821603779469807,11.455549229140589,28.815914140424923,1562172526690429.2,10.5497605597081,756.875461329898,1492.9239761053,0.00540435149178,0.021709207918598,0.23343327136596,15.8224264391236,10.7527309260316,10.752149842061213,0.005404351491776486,0.6634158394183729,16.056239813818106,393128819332210.25,5.818874254124324
44,44,-2.9749852960759995,41.85017395019531,11498.58,256.707777556,34610D,216.65347,17.787842,18.663057,229.1394491910615,64685.89562001061,0.3420277659072036,0.5345661138152257,32.07396682891354,34414.57275577234,0.0,2024-06-07 10:07:00,5.354644191851616e-05,0.2092051984455095,1.0454602576828282,0.2672830569076128,0.6176807352488631,0.0118727147653191,0.0006149333963297,0.0001270444060063,3.315981707891739e-05,1496911641079575.2,101.32166121253788,39.67549696736605,0.0384887601946962,0.0007854849019325,0.0006414793365782,0.3808050595519988,0.0197233533558728,0.0040748180640459,0.001063566873042,4.801189432180083e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7765586441153185,17.207286377886167,11.87271476531916,33.15981707891739,1496911641079575.2,11.1268935547263,764.864995932463,1515.6828966308,0.00535464419185,0.0222422899066754,0.250139268091431,17.2072930259085,11.2461113105247,11.245509153521967,0.005354644191851617,0.6938489763036474,16.714651911734776,431062383331077.44,6.526991634223476
45,45,-2.883286909623564,41.97084045410156,11498.58,255.678888668,34610D,216.62627,18.320171,18.53292,229.7507518905057,64653.8216531817,0.3427367185936851,0.5288474419439855,31.73084651663913,34026.20852674581,0.0,2024-06-07 10:08:00,5.320994529140483e-05,0.2092051984455095,1.042599444282165,0.2644237209719927,0.6111843604268256,0.0118193434484364,0.0006146786002933,0.0001267864974442,3.254285419674764e-05,1506180619841194.8,100.237744146063,39.251057141082605,0.0380770158199669,0.0007770819555095,0.0006346169303327,0.3750377728897824,0.0195042723229701,0.0040230428907848,0.0010326123117303,4.7792386074517336e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.778679247002805,17.013104263372906,11.819343448436488,32.54285419674763,1506180619841194.8,11.0564228356751,763.815057309409,1512.45075756105,0.00532099452914,0.0221639792210374,0.247973563990308,17.0138173883491,11.1881337514943,11.187538463184728,0.005320994529140482,0.6898451221390088,16.624731216108483,426206213614999.4,6.435279235600147
46,46,-2.7914636785333755,42.09063720703125,11498.58,254.64999978,34610D,216.59769,18.79621,18.433466,229.95160597903248,64622.09080666506,0.3430492930553511,0.4387084255592053,26.32250553355232,28227.70142397169,-24.995326225514948,2024-06-07 10:09:00,5.333333070001773e-05,0.2092051984455095,1.0489370437334018,0.2193542127796026,0.5068730253539843,0.0108745823546046,0.0006144110292297,0.0001231541362572,2.4461650914948703e-05,1513322094408340.5,83.15279498049176,32.560939345004215,0.0315870066402627,0.0006446327885767,0.000526450110671,0.2862462542041517,0.0161728377167765,0.0032417254331124,0.0006438919415685,3.983442920411053e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7794114213539128,14.113850711985844,10.874582354604666,24.461650914948702,1513322094408340.8,9.6992186236958,744.840088146854,1465.36120420774,0.00533333307,0.0211338232883892,0.211128750986885,14.1143411979006,9.99008783720064,9.989555060957029,0.005333333070001773,0.6204630545019699,15.125149355184112,346743794255015.4,4.9411254819562425
47,47,-2.700209506722331,42.20933299953654,11490.96,254.64999978,34610D,216.62129,19.22587,18.330067,225.0866454042481,64595.76830113151,0.3363007236739634,0.5723937034048021,34.343622204288124,36885.22007407578,-24.99762754530547,2024-06-07 10:10:00,5.380862826936208e-05,0.2094567302023603,1.0562854912177049,0.286196851702401,0.6574480462913453,0.0122184116999969,0.0006138791117998,0.0001280431258023,3.628235539e-05,1450000000000000.0,108.49150254334616,42.48306066670441,0.0412123466451457,0.0008410682988805,0.0006868724440857,0.41962451536115,0.0210828322947582,0.0043974647384108,0.0012460675061958,4.979825219621778e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7628802534473408,18.44261003703789,12.218411699996976,36.28235539,1450000000000000.0,11.5683347365009,770.566725538673,1534.34636616074,0.00538086282694,0.0227061351418538,0.263689877904848,18.4428357880642,11.613155486721,11.612530632376936,0.005380862826936208,0.7160280207369215,17.197194818079698,465436452146737.56,7.152581451898264
48,48,-2.608691128817497,42.3277587890625,11483.34,254.64999978,34610D,216.63759,19.675522,18.258064,228.68423977872217,64561.42467892722,0.3412755001584878,0.5431019483207097,32.58611689924258,34956.64107622908,24.9917941310239,2024-06-07 10:11:00,5.380921514618131e-05,0.2097085643810686,1.0553116105469644,0.2715509741603548,0.6255689644416101,0.0119561805304395,0.0006132794527773,0.0001269489446713,3.38979599415367e-05,1485822107633741.8,102.93954328470733,40.30902660436308,0.0391033402790911,0.0007980273526345,0.0006517223379848,0.3896054964333507,0.0199843959401075,0.0041367731512961,0.0011046028853007,4.84171728908321e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.775044305583855,17.47832053811454,11.956180530439532,33.8979599415367,1485822107633741.8,11.2452142533802,765.99660170499,1519.04655746223,0.00538092151462,0.0223227917641654,0.253401407952665,17.4783024718916,11.3516898168377,11.351079024184347,0.005380921514618131,0.6981867598791485,16.82893399036249,438491702267249.4,6.659454654450084
49,49,-2.5154321843927505,42.44769287109375,11490.96,255.164444224,34610D,216.52019,20.151333,18.195578,229.5698979201696,64528.83856202797,0.3427983571918638,0.5268277806459251,31.609666838755505,33929.06697957845,-24.986041711930067,2024-06-07 10:12:00,5.309685165373748e-05,0.2094567302023603,1.0562152743158812,0.2634138903229625,0.6069083463877845,0.0117991452397595,0.0006129340733676,0.000126290928039,3.226772584808198e-05,1510314027043153.0,99.85493754362864,39.101157879540565,0.0379316002065066,0.0007741142899287,0.0006321933367751,0.3729670500108879,0.0193746418532733,0.0039920141600728,0.0010199720637021,4.774052321673324e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7782568246208542,16.964533489789225,11.79914523975957,32.26772584808198,1510314027043153.0,11.0355469934331,762.912402362229,1510.29151083343,0.00530968516537,0.0221172820634745,0.24717956584565,16.964655583033,11.1758562890444,11.175262917767064,0.005309685165373748,0.6863796526171829,16.569989165159527,424814965508581.1,6.398378057976878
50,50,-2.42382670557771,42.56508520094015,11483.34,255.678888668,34610D,216.53789,20.691683,18.172262,230.0751051047454,64497.22889518922,0.3428663961403263,0.5316774198062306,31.90064518837384,34172.98909488678,0.0,2024-06-07 10:13:00,5.283066696433229e-05,0.2097085643810686,1.0497458820078038,0.2658387099031153,0.61227037308851,0.0118512812652597,0.0006123485499142,0.0001263402030715,3.264327752654807e-05,1504671903939489.8,100.77413815007294,39.46109809801844,0.0382807742260486,0.0007812402903275,0.0006380129037674,0.3780635186706749,0.0195343138224305,0.0040303339912136,0.00104134161416,4.800000453248858e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7799376372822675,17.08649454744339,11.851281265259798,32.64327752654807,1504671903939489.8,11.1086819770096,763.834620358739,1512.34977704874,0.00528306669643,0.0221600707083689,0.249107927919762,17.0865291780773,11.2412966185024,11.240702764678195,0.005283066696433229,0.6899197242107996,16.649468796873887,428690497573787.6,6.473132515718062
51,51,-2.340587269176126,42.67121887207031,11483.34,257.222222,34610D,216.50644,21.236174,18.167145,230.4398896230649,64465.32825000085,0.3434522207873544,0.5246238664463759,31.477431986782555,33723.774166279414,24.977958040041543,2024-06-07 10:14:00,5.24012943096208e-05,0.2097085643810686,1.0455172356872324,0.2623119332231879,0.6040581844785747,0.0117829887098384,0.0006120551156885,0.0001260190308078,3.191574803513319e-05,1515601986768234.2,99.43720764624608,38.93758336765002,0.037772918384139,0.0007708758853905,0.0006295486397356,0.3708982257149675,0.0192659232762474,0.003966755471295,0.0010046257880831,4.770725845752961e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7812309656548041,16.861887083139706,11.782988709838484,31.91574803513319,1515601986768234.2,11.017372805856,762.448122847099,1508.39824028258,0.00524012943096,0.0220672964159298,0.246384450514994,16.8628207577138,11.1651398463627,11.164554809240304,0.00524012943096208,0.6845932171648107,16.53953159858729,422420609605969.9,6.354091249772567
52,52,-2.2364203874454915,42.8035257630429,11490.96,257.736666444,34610D,216.41154,21.989277,18.149527,230.0329413625917,64433.85081801406,0.3419172196026177,0.5463072300041418,32.77843380024851,35022.516363674586,0.0,2024-06-07 10:15:00,5.184252803281164e-05,0.2094567302023603,1.0460691628272225,0.2731536150020709,0.628495469604273,0.0119948636378348,0.0006119198434489,0.0001267579903313,3.4095282478192446e-05,1482857620702180.0,103.54707237498502,40.54692261090741,0.0393341205602982,0.0008027371542918,0.0006555686760049,0.3931728436957786,0.0200577740795501,0.0041549283947289,0.0011175899596122,4.860575035538042e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7800223462854223,17.51125818183729,11.99486363783488,34.095282478192445,1482857620702180.0,11.297133625576,766.297461699493,1519.43921843522,0.00518425280328,0.0223274661737749,0.254584680057399,17.511167841247,11.4023095176122,11.401718423705194,0.005184252803281164,0.6993503124825821,16.86821347108631,440790462663638.06,6.699699732420942
53,53,-2.1393319063408285,42.92623901367188,11490.96,258.251110888,34610D,216.3972,22.767307,18.106758,231.2167606983239,64401.07238421382,0.3402990850967693,0.5762785494741047,34.57671296844629,36580.815369880096,-49.95536672141848,2024-06-07 10:16:00,5.1526322906943617e-05,0.2094567302023603,1.0416473147926697,0.2881392747370523,0.6636470240127531,0.0122912015826369,0.0006117860106957,0.0001277899041151,3.628235539e-05,1450000000000000.0,109.22783626732182,42.771393941968064,0.0414920555621355,0.0008467766441252,0.0006915342593689,0.424989349160152,0.0211535492899362,0.0044185548348561,0.0012545245881391,5.013623380424712e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7840625418018808,18.29040768494005,12.291201582636992,36.28235539,1450000000000000.0,11.6774930557828,771.70547347641,1533.83811960363,0.00515263229069,0.0226574401839554,0.265644357584952,18.290102639346,11.7243764268245,11.72377234394502,0.005152632290694362,0.7205493913594657,17.312997814498463,465699182072023.9,7.177096167507154
