,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,rhi_emissions,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem,ei_nox_kaiser_opt,ei_nox_kypriandis_opt,ei_nox_boer,ei_nox_kaiser,ei_nox_kypriandis,ei_nvpm_number_p3t3,ei_nvpm_mass_p3t3,ei_nox,ei_co2,wingspan,time,issr_air_pressure,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_air_pressure,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
104,104,104,1.841477614182692,49.23614501953125,11216.64,250.019999784,34610D,217.0186,41.24443,2.8721602,229.617098177702,62828.140585532405,0.3439779912485301,0.4995882067130504,29.975292402783023,32278.85104937524,0.0,2.729615416654542e-05,0.53119483605069,0.2497941033565252,0.555872863934456,0.0115603402865401,0.0005909446932148,0.0001201347297084,2.759781424348268e-05,1580472723348260.0,94.69194870039158,37.0794367022426,0.0359703508833396,0.0007340887935375,0.0005995058480556,0.3465245803647139,0.0177137399729876,0.0036010736507389,0.000827252551626,4.73751320169869e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7775225067543529,16.139425524687617,11.560340286540162,27.59781424348268,1580472723348260.0,9.90296920055154,731.768708124225,1544.6889479456,0.00272961541665,0.0241263324574992,0.239634297782415,16.1396431069024,9.93247930262726,9.93220819154125,0.0027296154166545,0.5752182229100502,11.88282558991224,529238884133309.06,7.174006263393356,6.542117886880631,520530905526254.8,8.057350315701068,8.386861152553324,9.84453086705016,9.137332221302202,12.1847628466429,409911028462164.2,4.297935405348253,0.0115603402865401,3.16,35.8,2024-06-07 11:07:00,21871.614074458408,2.7296154166545413e-05,0.5311951142390503,0.0,104,218.7161407445841,21871.614074458408,2.7296154166545413e-05,41.24443,2.8721602,0.5311951142390503,0.0,0.0,0.3510963588025374,1167.1548900223647,14960.364185645658,0.8706816247073168,0.4918470376011502,1.5435481030202824,230.5686344580407,0.3058554018337622,0.0,1.0,222.31483476064068,28.117254249628648,62.729726509173965,0.543801599903285,217.04543,2.790363040785661e-05,11185.275136745413,0.0,0.0101921555277832,0.0023074243,125.45945301834793,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14960.364185645658,0.0,2.5876792e-05,5.150829e-06,111950.734,0.479881,-256.43768,0.0,0.0,0.9999999999999998,-4.0434670171346925e-13,1.8416165e-12,6.0798056e-16,0.0,0.0,0.0,7.48e-16,2.0040487358375748e-14,1.437269751991589e-12,1215.7770717289322,4.980492976797791e-13,7.085199914661017e-14,0.0,2.5876792e-05,5.150829e-06,111950.734,0.479881,-256.43768,0.0,0.0,0.9999999999999998,-4.0434670171346925e-13,1.8416165e-12,6.0798056e-16,0.0,0.0,0.0,7.48e-16,2.0040487358375748e-14,1.437269751991589e-12,1215.7770717289322,4.980492976797791e-13,7.085199914661017e-14,0.0
105,105,105,1.9430622301603613,49.35323941505561,11216.64,250.019999784,34610D,217.11577,40.68571,2.828523,228.8843460351117,62798.16529312962,0.343568456004899,0.5081822798667881,30.49093679200729,32900.02041167517,25.059252557813945,2.661938929113863e-05,0.5114986454465588,0.254091139933394,0.5659311033885454,0.011644785497961,0.0005918181945006,0.000120642864928,2.8506255944989985e-05,1566824695110600.2,96.320869325951,37.71728881171302,0.0365891241504087,0.000746716819396,0.0006098187358401,0.3550604185748122,0.0180450911608788,0.003678513968929,0.0008691824481954,4.77739527427734e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7748678452461799,16.450010205837586,11.64478549796101,28.506255944989984,1566824695110600.2,10.017635981746,733.735684787566,1550.08850363788,0.00266193892911,0.0242537329442959,0.243209504658869,16.4506030450507,10.0277142993804,10.027447374855132,0.0026619389291138,0.5820084523786142,11.976588956306086,539138562119379.0,7.369151082394983,6.503445669464871,518663451101354.3,8.177126600518628,8.480926202881237,10.000548346893064,9.273162942783763,12.340893315550453,423078094638991.25,4.506853271401896,0.011644785497961,3.16,35.8,2024-06-07 11:08:00,21871.614074458408,2.661938929113863e-05,0.5114990853297757,0.0,105,218.7161407445841,21871.614074458408,2.661938929113863e-05,40.68571,2.828523,0.5114990853297757,0.0,0.0,0.35093922589052073,1166.9075449273269,14872.825615611191,0.8701203174767657,0.4928393583249339,1.5425842120559243,230.5621628956322,0.29479257394679786,0.0,1.0,222.26076530890475,28.117254249628648,63.260890840809594,0.524205455588856,217.14029,2.7231833853031542e-05,11185.009554579594,0.0,0.010356160269706436,0.0019970257,126.52178168161919,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14872.825615611191,0.0,2.5298905e-05,5.426847e-06,111895.9,0.4641375,-254.75815,0.0,0.0,1.0,-4.0468546267437943e-13,1.8400286e-12,6.2925696e-16,0.0,0.0,0.0,7.480000000000001e-16,2.003671705055145e-14,1.4353430816986524e-12,1214.526722271738,5.096335153863841e-13,7.20708174765318e-14,0.0,2.5298905e-05,5.426847e-06,111895.9,0.4641375,-254.75815,0.0,0.0,1.0,-4.0468546267437943e-13,1.8400286e-12,6.2925696e-16,0.0,0.0,0.0,7.480000000000001e-16,2.003671705055145e-14,1.4353430816986524e-12,1214.526722271738,5.096335153863841e-13,7.20708174765318e-14,0.0
106,106,106,2.0444962785050675,49.46957345736229,11224.26,249.50555534,34610D,217.2112,40.096363,2.7843409,228.5105691627923,62767.674356337615,0.343407180823238,0.4988374974570914,29.930249847425483,32332.67450165339,-25.071944151578368,2.5722134031307952e-05,0.4875616576733804,0.2494187487285457,0.5568743851425287,0.0115459776637911,0.0005934040016935,0.0001206679184682,2.7718345245802468e-05,1578661918625794.8,94.5496592680171,37.023719061265325,0.0359162998169105,0.0007329857105491,0.0005986049969485,0.3455739962100628,0.0177607300311491,0.0036116209483249,0.000829616998564,4.724974564908611e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7734324946059821,16.166337250826693,11.54597766379114,27.718345245802468,1578661918625794.8,9.8811690950894,732.15589252893,1546.17886066863,0.00257221340313,0.0241657261371807,0.239369860634295,16.1673237012534,9.9053452511823,9.905090471117608,0.0025722134031307,0.576542977041035,11.885054656510558,528833010585547.3,7.180310070221837,6.472116127994028,516818871276379.3,8.066558617899831,8.38881176253743,9.861309927091774,9.147774775378608,12.19378887418007,410681526284908.56,4.319467748295088,0.0115459776637911,3.16,35.8,2024-06-07 11:09:00,21845.348957515176,2.5722134031307956e-05,0.4875615414700203,0.0,106,218.45348957515176,21845.348957515176,2.5722134031307956e-05,40.096363,2.7843409,0.4875615414700203,0.0,0.0,0.350363793884966,1166.6289917818094,14932.59623790268,0.8694799022019023,0.4939683184850729,1.5403521249260923,230.54716289252246,0.2812570675209769,0.0,1.0,222.18884853083725,28.117254249628648,63.514292902351144,0.5002728837919426,217.23242,2.6333626223250352e-05,11192.502853548825,0.0,0.01070306991518521,0.0017276735,127.02858580470229,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14932.59623790268,0.0,2.4512685e-05,5.7518996e-06,111918.305,0.4444805,-253.46706,0.0,0.0,0.9999999999999999,-4.0460118528796646e-13,1.840607e-12,6.543131e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0070389843185615e-14,1.4360059023241704e-12,1213.2832176653933,4.96246298247399e-13,7.074553295936269e-14,0.0,2.4512685e-05,5.7518996e-06,111918.305,0.4444805,-253.46706,0.0,0.0,0.9999999999999999,-4.0460118528796646e-13,1.840607e-12,6.543131e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0070389843185615e-14,1.4360059023241704e-12,1213.2832176653933,4.96246298247399e-13,7.074553295936269e-14,0.0
107,107,107,2.1468152497944075,49.58628845214844,11216.64,248.991110896,34610D,217.33572,39.46174,2.789107,228.30649902708888,62737.74410649019,0.3432687441287723,0.5028732456690671,30.172394740144025,32610.2385208612,-25.08639651029346,2.500561329075955e-05,0.4669164143198167,0.2514366228345335,0.5617694819791732,0.0115874677396305,0.0005937990912811,0.0001209100562417,2.809685703762039e-05,1572975324082141.8,95.31459498411498,37.32325229355816,0.0362068736881728,0.0007389157895545,0.0006034478948028,0.349621650678816,0.0179163405784748,0.0036481459449796,0.0008477494614964,4.746043239471236e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7725203535245841,16.305119260430597,11.587467739630506,28.096857037620392,1572975324082141.8,9.93736386037234,733.175675500709,1548.78281927042,0.00250056132908,0.024225194430798,0.241096519955291,16.3055840260317,9.95230484708848,9.95205598982495,0.0025005613290759,0.5800710350192108,11.93294036573509,533315469334309.5,7.272539483421415,6.469422707568734,517020400304563.6,8.127591645423747,8.437261467079312,9.939202671370769,9.216988478036066,12.273151985024075,416979522000899.75,4.421891602307325,0.0115874677396305,3.16,35.8,2024-06-07 11:10:00,21871.614074458408,2.500561329075955e-05,0.46691686895468226,0.0,107,218.7161407445841,21871.614074458408,2.500561329075955e-05,39.46174,2.789107,0.46691686895468226,0.0,0.0,0.35058406529964026,1166.3104960760102,14873.205676786853,0.8689550765927025,0.4948909727038577,1.5418780780414931,230.55741963750026,0.26967372291586794,0.0,1.0,222.1492435374857,28.117254249628648,64.37577318172544,0.47998530083173313,217.34967,2.562180966943021e-05,11184.452113409137,0.0,0.01090603373613675,0.0012864022,128.75154636345087,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14873.205676786853,0.0,2.399417e-05,5.901082e-06,111787.414,0.42995358,-254.03279,0.0,0.0,1.0000000000000002,-4.053554567527503e-13,1.8368013e-12,6.6581263e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0022608679357993e-14,1.4314458514394764e-12,1212.027670398055,5.004644614376127e-13,7.131788599938365e-14,0.0,2.399417e-05,5.901082e-06,111787.414,0.42995358,-254.03279,0.0,0.0,1.0000000000000002,-4.053554567527503e-13,1.8368013e-12,6.6581263e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0022608679357993e-14,1.4314458514394764e-12,1212.027670398055,5.004644614376127e-13,7.131788599938365e-14,0.0
108,108,108,2.2491615696957235,49.70246887207031,11209.02,248.476666452,34610D,217.4617,38.802303,2.7969267,228.40087155665384,62707.571711750046,0.3426248531500986,0.4667767087080529,28.00660252248317,30200.194583228887,-25.10040867777089,2.423427919532445e-05,0.4456944244500488,0.2333883543540264,0.5219826604875214,0.0112100374597139,0.0005942069820136,0.0001196408738304,2.51524206189458e-05,1545926600560223.5,88.47285736852434,34.64416732031169,0.0336079230269798,0.0006858759801424,0.0005601320504496,0.3139550633963565,0.0166417187613393,0.003350734398812,0.0007044338467531,4.329615183082379e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.772615733454917,15.100097291614444,11.210037459713982,25.1524206189458,1545926600560223.5,9.42128621944933,725.458180585264,1528.36441401856,0.00242342791953,0.0237524526049098,0.225793705118759,15.0996175772392,9.50612169928446,9.505891330859948,0.0024234279195324,0.5538823369898472,11.54865459842525,490937362984944.8,6.468964735695429,6.481306884218962,517926468666293.2,7.645867938384369,8.051271849370261,9.324402377391763,8.670696039749167,11.643004578902977,362857048869793.6,3.615970164711961,0.0112100374597139,3.16,35.8,2024-06-07 11:11:00,21897.910770497456,2.4234279195324458e-05,0.4456945795300144,0.0,108,218.97910770497455,21897.910770497456,2.4234279195324458e-05,38.802303,2.7969267,0.4456945795300144,0.0,0.0,0.3508022351111453,1165.9592742199225,14842.216625448658,0.867778528762552,0.49695112940680675,1.5422188173808888,230.55970869927057,0.2577316470352261,0.0,1.0,222.10137666317823,28.117254249628648,65.53509300364145,0.45853157441056674,217.4756,2.4848632217313542e-05,11176.25245349818,0.0,0.011166360368067388,0.00082059315,131.0701860072829,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14842.216625448658,0.0,2.3450446e-05,6.0224816e-06,111656.9,0.41489774,-255.08148,0.0,0.0,1.0,-4.061066138611185e-13,1.8330285e-12,6.751705e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9973154101715264e-14,1.4269218173870107e-12,1210.7750760700699,4.479893296393799e-13,6.619864625034303e-14,0.0,2.3450446e-05,6.0224816e-06,111656.9,0.41489774,-255.08148,0.0,0.0,1.0,-4.061066138611185e-13,1.8330285e-12,6.751705e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9973154101715264e-14,1.4269218173870107e-12,1210.7750760700699,4.479893296393799e-13,6.619864625034303e-14,0.0
109,109,109,2.3519650021114864,49.81824971861758,11201.4,247.962222008,34610D,217.57858,38.175964,2.7968707,226.1935593652568,62679.565109227566,0.3415212368882859,0.5303220671934902,31.81932403160941,34534.77549360244,-25.11310731459512,2.378306974999638e-05,0.4313216955673105,0.2651610335967451,0.5921433752069869,0.0118559823908093,0.000594532387945,0.0001220386420944,3.083845928318819e-05,1531786698767103.5,100.51724461585412,39.36050382710084,0.0381831888379312,0.0007792487517945,0.0006363864806321,0.3772493454062188,0.0189176186993091,0.0038831870971823,0.0009812589285673,4.874041731537974e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7649435468854786,17.267387746801223,11.855982390809377,30.838459283188183,1531786698767103.5,10.2987784367059,738.564834540485,1564.38156453626,0.002378306975,0.0246025102127618,0.252335438580747,17.2680178549314,10.2564915692975,10.256247644244404,0.0023783069749996,0.5989327582749722,12.2060602807563,565931034211112.1,7.886837217549654,6.381389045602478,513433212256757.1,8.476985515053817,8.713062163694623,10.403539294516422,9.613214003526144,12.733558624911709,457311431875129.9,5.064802240589902,0.0118559823908093,3.16,35.8,2024-06-07 11:12:00,21924.239083600543,2.378306974999638e-05,0.43132211804220477,0.0,109,219.24239083600543,21924.239083600543,2.378306974999638e-05,38.175964,2.7968707,0.43132211804220477,0.0,0.0,0.35103533957484034,1165.5751561668737,14742.198902567992,0.8672615129382322,0.49785285795713635,1.5414845790133114,230.55477558197575,0.24970381408601974,0.0,1.0,222.06357643632109,28.117254249628648,67.46926477054754,0.44344566783711287,217.60492,2.440517565861393e-05,11167.665367614725,0.0,0.011477645997707099,0.00041714185,134.93852954109508,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14742.198902567992,0.0,2.3238752e-05,6.0106254e-06,111527.43,0.4071151,-255.2078,0.0,0.0,1.0,-4.068508430164847e-13,1.8292898e-12,6.7425654e-16,0.0,0.0,0.0,7.48e-16,1.991396317224783e-14,1.4224389705217439e-12,1209.5204993795899,5.366141705096201e-13,7.521069982703454e-14,0.0,2.3238752e-05,6.0106254e-06,111527.43,0.4071151,-255.2078,0.0,0.0,1.0,-4.068508430164847e-13,1.8292898e-12,6.7425654e-16,0.0,0.0,0.0,7.48e-16,1.991396317224783e-14,1.4224389705217439e-12,1209.5204993795899,5.366141705096201e-13,7.521069982703454e-14,0.0
110,110,110,2.4545047157689144,49.93318176269531,11193.78,248.476666452,34610D,217.6818,37.58746,2.7923434,228.3461131990888,62647.74578519596,0.3206541914750444,0.3263017814531612,19.57810688718968,19762.514453438645,-929.4403836566094,2.357435750331997e-05,0.4223542916397465,0.1631508907265806,0.3653548790441929,0.0095557675629614,0.0005947343327141,0.0001133857774287,1.5666535309209868e-05,1098190395356527.2,61.847239656632176,24.218118219453626,0.0234937282646276,0.0004794638421352,0.0003915621377437,0.1870838387367997,0.0116437723353597,0.0022198788699881,0.0003067211028356,2.1500488942775176e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.772039973782718,9.881257226719322,9.555767562961476,15.666535309209866,1098190395356527.2,7.26125235217497,664.655522550047,1309.68869410779,0.00235743575033,0.0183062850408705,0.145759453332865,9.8820589606083,7.96226285166235,7.962075150856276,0.0023574357503319,0.3703511044505053,9.617838375189494,220729182928799.2,1.5877588599592825,4.081166867754275,3024249294310219.0,5.035906658372683,6.365905934258117,5.8140724711962415,5.710903754966658,8.480730778447812,68724140227878.5,0.4196097315856301,0.0095557675629614,3.16,35.8,2024-06-07 11:13:00,21950.5990517815,2.357435750331997e-05,0.4223542921573917,0.0,110,219.505990517815,21950.5990517815,2.357435750331997e-05,37.58746,2.7923434,0.4223542921573917,0.0,0.0,0.3512907431635547,1165.1613570223187,14886.742608378127,0.8666208655116296,0.4989672088022158,1.4959319108842675,230.24457049091814,0.24475741861049857,0.0,1.0,221.7575919629284,28.117254249628648,69.11880173443389,0.43420473779565627,217.71909,2.422096089679763e-05,11159.220599132783,0.0,0.01181303430818133,0.00013822265,138.23760346886777,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14886.742608378127,0.0,2.3255849e-05,5.90928e-06,111398.336,0.4044763,-254.93936,0.0,0.0,1.0,-4.075918148115305e-13,1.8255634e-12,6.664445e-16,0.0,0.0,0.0,7.48e-16,1.9848073814331774e-14,1.417971483048837e-12,1208.2707714650676,2.652795482680873e-13,4.627637968711249e-14,0.0,2.3255849e-05,5.90928e-06,111398.336,0.4044763,-254.93936,0.0,0.0,1.0,-4.075918148115305e-13,1.8255634e-12,6.664445e-16,0.0,0.0,0.0,7.48e-16,1.9848073814331774e-14,1.417971483048837e-12,1208.2707714650676,2.652795482680873e-13,4.627637968711249e-14,0.0
111,111,111,2.5585134405838814,50.04913330078125,10911.84,246.418888676,34610D,218.274,36.9706,2.778228,228.01506724296027,62628.16767830876,0.2695002005053419,0.1957631715251079,11.74579029150648,9979.435992395813,-1628.5605849356446,2.919140198974274e-05,0.5064244197302606,0.0978815857625539,0.2116993581940388,0.0069624756262842,0.0153355987522232,0.0002126951032936,5.111144243653544e-06,599973245789835.8,37.104951530868966,14.529542590593516,0.0140949483498077,0.0002876520071389,0.0002349158058301,0.0817797786160604,0.1801287269383026,0.0024982720793179,6.003442843559502e-05,7047159925561883.0,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7698741389369274,4.989717996197906,6.962475626284281,5.111144243653544,599973245789835.8,5.03950755770463,611.757437761479,1174.14100677773,0.00291914019897,0.0155227984730917,0.0911158334931928,4.98956617837796,5.86980715179285,5.86963580889442,0.0029191401989742,0.23636779785882,8.427929832184635,563994624453555.6,0.7785799836052583,4.288964217676639,3178232458739868.5,3.312575040408823,5.042603841221037,3.969006517654937,3.756582184744609,6.381381959256307,62416203152706.08,0.2488509120476673,0.0069624756262842,3.16,35.8,2024-06-07 11:14:00,22948.101845605397,2.919140198974274e-05,0.506424968387241,0.0,111,229.48101845605396,22948.101845605397,2.919140198974274e-05,36.9706,2.778228,0.506424968387241,0.0,0.0,0.3662580764667562,1164.7024536175306,14944.658453904607,0.8662034939378794,0.4996914118631719,1.4544042046310193,229.95438699510345,0.2951712696882115,0.0,1.0,221.7014760265734,28.117254249628648,63.53355404175633,0.5139647124265145,218.36887,2.984135727902282e-05,10880.073222979123,0.0,0.009058618293155121,0.0018961651,127.06710808351266,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14944.658453904607,0.0,2.863016e-05,4.710024e-06,108538.55,0.48041582,-254.80704,0.0,0.0,0.9999999999999998,-4.2321597433084384e-13,1.753156e-12,5.7400183e-16,0.0,0.0,0.0,7.48e-16,1.8611222365942855e-14,1.3299400404791375e-12,1207.00543967638,1.0876220208301695e-13,2.776328959622802e-14,0.0,2.863016e-05,4.710024e-06,108538.55,0.48041582,-254.80704,0.0,0.0,0.9999999999999998,-4.2321597433084384e-13,1.753156e-12,5.7400183e-16,0.0,0.0,0.0,7.48e-16,1.8611222365942855e-14,1.3299400404791375e-12,1207.00543967638,1.0876220208301695e-13,2.776328959622802e-14,0.0
112,112,112,2.6632937869510136,50.16543630826271,10416.54,247.962222008,34610D,220.35052,35.28885,2.2350125,227.4025690883404,62616.421888017256,0.2875865106513184,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,4.081180532425657e-05,0.5866068408257871,0.1310410121428269,0.2714629911769187,0.0085236664517558,0.0097470322593273,0.0001207324100746,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481223,0.018869905748567,0.0003851001173176,0.0003144984291427,0.1340339854807134,0.1532713167181245,0.0018985076657542,0.0001384969973416,1.2178030728430458e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7641797441667849,7.147593440833425,8.523666451755854,8.807484203921092,774441434357787.8,6.2689939968008,634.17702321716,1223.85535099556,0.00408118053243,0.0164509963557274,0.117392293431517,7.14681061655391,7.13587742001088,7.135586203855853,0.0040811805324256,0.2879261161094504,8.984662056876173,248463031512778.6,0.3636396997385874,4.502244333485617,3336278493275239.0,4.056853323332436,5.702394472894957,4.725090198714102,4.60062118884762,7.345636372364387,41575137267453.016,0.1985744574529634,0.0085236664517558,3.16,35.8,2024-06-07 11:15:00,24793.00291490484,4.0811805324256574e-05,0.5866072120586742,0.0,112,247.93002914904838,24793.00291490484,4.0811805324256574e-05,35.28885,2.2350125,0.5866072120586742,0.0,0.0,0.391974216352869,1164.2036595404804,13859.42603737198,0.8654036511542778,0.5010753641607669,1.6112384013194756,231.01438679566243,0.34889180660371394,0.0,1.0,222.91965002924684,28.117254249628648,61.64575851866586,0.5881031676876084,220.50398,4.1519538963933365e-05,10385.717120740668,0.0,0.006787056879141744,0.0034163622,123.29151703733172,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13859.42603737198,0.0,3.9915412e-05,2.8779034e-06,103596.65,0.56635237,-254.14835,0.0,0.0,1.0,-4.5015369268664596e-13,1.6414697e-12,4.327759e-16,0.0,0.0,0.0,7.479999999999999e-16,1.666788444252071e-14,1.1913160424715756e-12,1205.730109241701,1.5967683713957513e-13,3.716868234981085e-14,0.0,3.9915412e-05,2.8779034e-06,103596.65,0.56635237,-254.14835,0.0,0.0,1.0,-4.5015369268664596e-13,1.6414697e-12,4.327759e-16,0.0,0.0,0.0,7.479999999999999e-16,1.666788444252071e-14,1.1913160424715756e-12,1205.730109241701,1.5967683713957513e-13,3.716868234981085e-14,0.0
113,113,113,2.760965447676809,50.27320861816406,10005.06,247.447777564,34610D,222.38554,33.561672,1.4693116,227.03193788082183,62600.696966560114,0.170715561087863,0.1244505171315772,7.467031027894633,4036.103711689414,-1965.72863040185,5.4896430563892487e-05,0.6512277714741945,0.0622252585657886,0.1251080422204145,0.0049677821758787,0.0333205440194311,0.0005870047300848,2.40676486324057e-06,1764877362153066.0,23.588351017119145,9.23671738150566,0.0089604372334735,0.0001828660659892,0.0001493406205578,0.0370945836471088,0.2488055360594215,0.0043831825330647,1.797138791066392e-05,1.3178394023625776e+16,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7594355231642231,2.018051855844707,4.9677821758787895,2.40676486324057,1764877362153066.0,4.0166472966957,581.390145189015,1098.22955935763,0.00548964305639,0.0140377533285688,0.0681722114416058,2.01805535558026,4.85634772502135,4.856081143500043,0.0054896430563892,0.1879010145915265,7.643779843957303,726593851147307.5,0.9904648429266192,4.684407461379473,3471266041894019.5,2.58569197581765,4.465081212794705,3.206806715953717,2.932269999352194,5.474524216130119,136734906366873.95,0.426838775134932,0.0049677821758787,3.16,35.8,2024-06-07 11:16:00,26415.414792830124,5.4896430563892487e-05,0.6512282065764005,0.0,113,264.15414792830126,26415.414792830124,5.4896430563892487e-05,33.561672,1.4693116,0.6512282065764005,0.0,0.0,0.4138027175090947,1163.7431656181539,15780.486593189005,0.8646959781258176,0.5022955956536308,1.474762212035765,230.0975483489612,0.3951034150878868,0.41497163486062316,0.0,222.28857021454175,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,6.0718456e-05,2.1804142e-06,99684.81,0.64865386,-252.9556,0.0,0.0,1.0,-4.714428816602531e-13,1.605185e-12,3.790111e-16,0.0,0.0,0.0,7.48e-16,1.5865657826929826e-14,1.1337420552280714e-12,1204.5461934804894,4.2055689501902016e-14,1.7649671900013986e-14,0.0,6.0718456e-05,2.1804142e-06,99684.81,0.64865386,-252.9556,0.0,0.0,0.7431968986104229,-4.714428816602531e-13,1.605185e-12,3.790111e-16,0.0,0.0,0.0,7.48e-16,1.5865657826929826e-14,1.1337420552280714e-12,1204.5461934804894,4.2055689501902016e-14,1.7649671900013986e-14,0.0
